상호,주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
구름계란덮밥,서울특별시 광진구 광나루로 369 (군자동) 1층,음식,일식,일식 카레/돈가스/덮밥,127.07103693168,37.5484522110591,서울특별시 광진구 광나루로 369
금강산단란주점,서울특별시 광진구 동일로20길 113 (자양동) 1층,음식,주점,요리 주점,127.069641211292,37.5396469627231,서울특별시 광진구 동일로20 길 113
팬더스윗,서울특별시 광진구 동일로22길 117-17 (화양동) 2층,음식,비알코올 ,카페,127.070750521037,37.5414397798161,서울특별시 광진구 동일로22 길 117 17
에스,서울특별시 광진구 자양로18길 39 (구의동) 1층,음식,주점,요리 주점,127.085729399157,37.5380065553218,서울특별시 광진구 자양로18 길 39
예술이야,서울특별시 광진구 자양로13길 91 (자양동) 1층,음식,한식,횟집,127.08027220937,37.5327380700337,서울특별시 광진구 자양로13 길 91
화양리,서울특별시 광진구 군자로 65 (군자동) 1층,음식,한식,돼지고기 구이/찜,127.070496137503,37.5491687955705,서울특별시 광진구 군자로 65
소랑도,서울특별시 광진구 긴고랑로 70 (중곡동) 1층,음식,한식,백반/한정식,127.083439303111,37.5614701975116,서울특별시 광진구 긴고랑로 70
뱃살도둑,서울특별시 광진구 능동로 149 (화양동) 1층,음식,기타 간이,피자,127.072301767163,37.5441010684115,서울특별시 광진구 능동로 149
정,서울특별시 광진구 긴고랑로 90 (중곡동) 지층,음식,주점,요리 주점,127.085388090133,37.5603860298383,서울특별시 광진구 긴고랑로 90
제이티인터내셔널광진구지점,서울특별시 광진구 능동로 92 (자양동) 1층,음식,비알코올 ,카페,127.07119956705,37.538992451652,서울특별시 광진구 능동로 92
리츠카페,서울특별시 광진구 구의로4길 16 (구의동),음식,비알코올 ,카페,127.090470286548,37.5398903244229,서울특별시 광진구 구의로4 길 16
그자체베이커리카페,서울특별시 광진구 능동로13길 65 (화양동) 2층,음식,비알코올 ,카페,127.06918382366,37.5445811200587,서울특별시 광진구 능동로13 길 65
한잔애술,서울특별시 광진구 자양로43길 8 (구의동) 1층,음식,기타 간이,그 외 기타 간이 음식점,127.091125696377,37.5511495145939,서울특별시 광진구 자양로43 길 8
호호불닭발,서울특별시 광진구 동일로24길 96 (화양동) 1층,음식,주점,요리 주점,127.070127998455,37.5423629623955,서울특별시 광진구 동일로24 길 96
이윤선쿠킹스튜디오,서울특별시 광진구 면목로7길 46 (중곡동) 1층,음식,한식,백반/한정식,127.075258567507,37.5603251457696,서울특별시 광진구 면목로7 길 46
삼원떡방,서울특별시 광진구 긴고랑로9길 25 (중곡동) 1층,음식,기타 간이,떡/한과,127.081249638014,37.5646519024294,서울특별시 광진구 긴고랑로9 길 25
아지트,서울특별시 광진구 자양로 71 (자양동),음식,주점,일반 유흥 주점,127.084146531538,37.5342008553535,서울특별시 광진구 자양로 71
피자탑,서울특별시 광진구 자양로30길 53 (구의동) 1층,음식,기타 간이,피자,127.087792714858,37.5432576291163,서울특별시 광진구 자양로30 길 53
핫브레드,서울특별시 광진구 천호대로 657 (능동),음식,기타 간이,빵/도넛,127.089321278142,37.5524871883225,서울특별시 광진구 천호대로 657
건대우동집,서울특별시 광진구 아차산로 201 (화양동) 1층,음식,일식,일식 면 요리,127.066005368146,37.5417447427272,서울특별시 광진구 아차산로 201
주돈,서울특별시 광진구 군자로 168 (군자동) 1층,음식,한식,백반/한정식,127.077442937131,37.5557468817975,서울특별시 광진구 군자로 168
다락방의추억,서울특별시 광진구 면목로 133-1 (중곡동) 2층,음식,주점,요리 주점,127.080810021821,37.5654233824164,서울특별시 광진구 면목로 133 1
77 년곱도리전골식당,서울특별시 광진구 동일로24길 70 (화양동) 1층,음식,한식,국/탕/찌개류,127.0687756982,37.542820852407,서울특별시 광진구 동일로24 길 70
건륭,서울특별시 광진구 자양로 73 (자양동) 지층,음식,중식,중국집,127.084099623895,37.5343356495957,서울특별시 광진구 자양로 73
진미생고기,서울특별시 광진구 자양로15길 96 (자양동) 1층,음식,한식,돼지고기 구이/찜,127.07835769064,37.5347685350598,서울특별시 광진구 자양로15 길 96
민지,서울특별시 광진구 자양로 146-3 (구의동) 1층,음식,비알코올 ,카페,127.08377201491,37.5407666271921,서울특별시 광진구 자양로 146 3
명태어장갑오징어,서울특별시 광진구 자양번영로10길 3 (자양동) 1층,음식,한식,백반/한정식,127.076811560405,37.5362792376991,서울특별시 광진구 자양번영로10 길 3
사또7080 라이브,서울특별시 광진구 천호대로 573 (중곡동) 지층,음식,한식,백반/한정식,127.081813092887,37.5565558510547,서울특별시 광진구 천호대로 573
뉴엘에이수제돈까스,서울특별시 광진구 아차산로21길 77 (화양동) 1층,음식,서양식,경양식,127.066549254101,37.5453172054699,서울특별시 광진구 아차산로21 길 77
전주가,서울특별시 광진구 자양로42길 2 (구의동) 1층,음식,한식,백반/한정식,127.090389731805,37.5493147125012,서울특별시 광진구 자양로42 길 2
더푸드,서울특별시 광진구 아차산로25길 24 (화양동) 1층,음식,기타 간이,치킨,127.067038358407,37.5423926551153,서울특별시 광진구 아차산로25 길 24
만나정,서울특별시 광진구 능동로 254 (능동) 1층,음식,한식,백반/한정식,127.077402372125,37.5526109102736,서울특별시 광진구 능동로 254
매일더맥주,서울특별시 광진구 구의강변로 86 (구의동),음식,주점,생맥주 전문,127.094022353452,37.5381065121792,서울특별시 광진구 구의강변로 86
미스사이공,서울특별시 광진구 능동로 209 (군자동) 1층,음식,동남아시아,베트남식 전문,127.073170747584,37.5516046351507,서울특별시 광진구 능동로 209
얌샘김밥,서울특별시 광진구 뚝섬로 552 (자양동) 1층,음식,기타 간이,김밥/만두/분식,127.071257785585,37.5342984266508,서울특별시 광진구 뚝섬로 552
장원칼국수,서울특별시 광진구 군자로 137 (군자동) 1층,음식,한식,국수/칼국수,127.074326978575,37.5541997193339,서울특별시 광진구 군자로 137
제일면옥,서울특별시 광진구 구의로 19-1 (구의동) 1층,음식,한식,냉면/밀면,127.089351347403,37.5397825849805,서울특별시 광진구 구의로 19 1
별스시,서울특별시 광진구 능동로 390 (중곡동) 1층,음식,일식,일식 회/초밥,127.08338785754,37.5638215367416,서울특별시 광진구 능동로 390
케이크앤코,서울특별시 광진구 능동로51길 40 (중곡동) 1층,음식,기타 간이,빵/도넛,127.082110024782,37.5664877238698,서울특별시 광진구 능동로51 길 40
일품해물칼국수,서울특별시 광진구 긴고랑로 128-1 (중곡동),음식,한식,국수/칼국수,127.089165741849,37.5587573015491,서울특별시 광진구 긴고랑로 128 1
호화퓨전,서울특별시 광진구 용마산로22길 13 (중곡동) 2층,음식,중식,중국집,127.087826349037,37.5637117453928,서울특별시 광진구 용마산로22 길 13
뽀빠이보쌈,서울특별시 광진구 긴고랑로 17-1 (중곡동),음식,한식,족발/보쌈,127.078543899143,37.5637658083823,서울특별시 광진구 긴고랑로 17 1
조양커피,서울특별시 광진구 뚝섬로27길 65 (자양동) 1층,음식,비알코올 ,카페,127.066699697916,37.5386956678023,서울특별시 광진구 뚝섬로27 길 65
땡초꼼장어,서울특별시 광진구 자양로18길 49 (구의동),음식,한식,횟집,127.086191745946,37.5381362814511,서울특별시 광진구 자양로18 길 49
금강에프앤비,서울특별시 광진구 광나루로 380 (화양동) 2층,음식,기타 간이,치킨,127.071862172364,37.547611713021,서울특별시 광진구 광나루로 380
복성장,서울특별시 광진구 면목로 37 (군자동),음식,중식,중국집,127.076392522767,37.5574056115279,서울특별시 광진구 면목로 37
향원,서울특별시 광진구 뚝섬로58길 11 (자양동) 2층,음식,중식,중국집,127.084406840706,37.5314186175535,서울특별시 광진구 뚝섬로58 길 11
애드앤드,서울특별시 광진구 광나루로26길 28 (화양동) 1층,음식,비알코올 ,카페,127.077413444099,37.5452854526151,서울특별시 광진구 광나루로26 길 28
팔당왕족발,서울특별시 광진구 능동로 368 (중곡동) 1층,음식,한식,족발/보쌈,127.082379893703,37.5620206188485,서울특별시 광진구 능동로 368
8 번출구맥주집,서울특별시 광진구 군자로 179-1 (군자동) 2층,음식,주점,생맥주 전문,127.077940765434,37.5566788520071,서울특별시 광진구 군자로 179 1
부둣가,서울특별시 광진구 면목로 62 (중곡동),음식,한식,횟집,127.077794616387,37.5593538279037,서울특별시 광진구 면목로 62
닭한마리마을,서울특별시 광진구 자양로49길 25 (구의동),음식,한식,닭/오리고기 구이/찜,127.091385415576,37.5530617424155,서울특별시 광진구 자양로49 길 25
쉐어,서울특별시 광진구 뚝섬로23길 44 (자양동),음식,기타 간이,치킨,127.06574532516,37.5371923750861,서울특별시 광진구 뚝섬로23 길 44
미래명가,서울특별시 광진구 자양로15길 108 (자양동) 1층,음식,비알코올 ,카페,127.0779323151,37.5343957826965,서울특별시 광진구 자양로15 길 108
신흥푸드,서울특별시 광진구 자양번영로 3 (자양동) 지층,음식,구내식당·뷔페,구내식당,127.074038187516,37.5299681733285,서울특별시 광진구 자양번영로 3
왕솥뚜껑삼겹살,서울특별시 광진구 긴고랑로 20 (중곡동) 1층,음식,한식,돼지고기 구이/찜,127.078605372402,37.5633698266749,서울특별시 광진구 긴고랑로 20
대성식당,서울특별시 광진구 긴고랑로 8 (중곡동) 1층,음식,한식,백반/한정식,127.077252961878,37.5638097885703,서울특별시 광진구 긴고랑로 8
제일곱창,서울특별시 광진구 아차산로29길 57 (화양동) 1층,음식,한식,곱창 전골/구이,127.069209813156,37.5434009479287,서울특별시 광진구 아차산로29 길 57
왕십리김밥,서울특별시 광진구 능동로49길 20 (중곡동) 1층,음식,기타 간이,김밥/만두/분식,127.082132134536,37.5646857982489,서울특별시 광진구 능동로49 길 20
커피인더블랙,서울특별시 광진구 광나루로 486 (구의동) 1층,음식,비알코올 ,카페,127.083191459748,37.5447447721855,서울특별시 광진구 광나루로 486
포끼루끼,서울특별시 광진구 동일로 168 (화양동) 1층,음식,주점,요리 주점,127.066980532104,37.547032610294,서울특별시 광진구 동일로 168
와이낫커피,서울특별시 광진구 구의강변로3길 11 (구의동),음식,비알코올 ,카페,127.091381360793,37.5356804076751,서울특별시 광진구 구의강변로3 길 11
고기자식당,서울특별시 광진구 면목로 195 (중곡동) 1층,음식,한식,돼지고기 구이/찜,127.083056912837,37.5705047473535,서울특별시 광진구 면목로 195
장흥식당,서울특별시 광진구 천호대로105길 8 (중곡동) 1층,음식,한식,백반/한정식,127.076065821495,37.5591150493642,서울특별시 광진구 천호대로105 길 8
피플한정식,서울특별시 광진구 천호대로102길 9 (군자동) 1층,음식,한식,백반/한정식,127.074217674385,37.5584608270798,서울특별시 광진구 천호대로102 길 9
호프필그리스,서울특별시 광진구 답십리로 364 (중곡동),음식,주점,생맥주 전문,127.080848145286,37.5715327863208,서울특별시 광진구 답십리로 364
프랭크버거,서울특별시 광진구 아차산로 471 (구의동) 1층,음식,기타 간이,버거,127.094084636403,37.5404407185141,서울특별시 광진구 아차산로 471
와포차,서울특별시 광진구 동일로24길 70 (화양동) 1층,음식,주점,요리 주점,127.0687756982,37.542820852407,서울특별시 광진구 동일로24 길 70
육즈비나르샤,서울특별시 광진구 아차산로51길 37 (구의동),음식,한식,돼지고기 구이/찜,127.084770629479,37.5386839287085,서울특별시 광진구 아차산로51 길 37
뚜레쥬르,서울특별시 광진구 아차산로 370 (자양동),음식,기타 간이,빵/도넛,127.084039896818,37.5364436513305,서울특별시 광진구 아차산로 370
진희네,서울특별시 광진구 용마산로 159-1 (중곡동) 1층,음식,한식,백반/한정식,127.085963149988,37.567977317693,서울특별시 광진구 용마산로 159 1
메리제인커피,서울특별시 광진구 광나루로38길 23 (구의동) 1층,음식,비알코올 ,카페,127.088171831722,37.54372009399,서울특별시 광진구 광나루로38 길 23
옛집,서울특별시 광진구 아차산로76가길 18 (광장동),음식,한식,백반/한정식,127.106803220888,37.5471062866836,서울특별시 광진구 아차산로76 가길 18
송림식당,서울특별시 광진구 자양번영로 79 (자양동),음식,한식,백반/한정식,127.076499860211,37.5367813900662,서울특별시 광진구 자양번영로 79
치악산식당,서울특별시 광진구 동일로66길 7 (중곡동) 1층,음식,한식,백반/한정식,127.07565939947,37.5617789735258,서울특별시 광진구 동일로66 길 7
고고핫도그,서울특별시 광진구 뚝섬로32길 23 (자양동) 1층,음식,기타 간이,김밥/만두/분식,127.067069479992,37.5344456238103,서울특별시 광진구 뚝섬로32 길 23
서울뼈칼국수,서울특별시 광진구 능동로 285 (군자동) 1층,음식,한식,국수/칼국수,127.078158901629,37.5555091904487,서울특별시 광진구 능동로 285
대동각,서울특별시 광진구 뚝섬로52라길 32 (자양동),음식,중식,중국집,127.080211326104,37.5294036967735,서울특별시 광진구 뚝섬로52 라길 32
라마스테카레,서울특별시 광진구 광나루로56길 85 (구의동) 1층,음식,한식,백반/한정식,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56 길 85
쪽갈비,서울특별시 광진구 능동로19길 18 (화양동) 1층,음식,한식,돼지고기 구이/찜,127.072840679319,37.5471868959752,서울특별시 광진구 능동로19 길 18
참마시떡,서울특별시 광진구 자양로13나길 34 (자양동),음식,기타 간이,떡/한과,127.079514243566,37.5345703133919,서울특별시 광진구 자양로13 나길 34
옛추억,서울특별시 광진구 면목로 87-1 (중곡동),음식,주점,요리 주점,127.078729091747,37.5615957256283,서울특별시 광진구 면목로 87 1
페리카나,서울특별시 광진구 면목로 184 (중곡동),음식,기타 간이,치킨,127.083226866766,37.5695689772023,서울특별시 광진구 면목로 184
더후라이팬치킨,서울특별시 광진구 동일로24길 38-1 (화양동) 1층,음식,기타 간이,치킨,127.067241106413,37.5433764026077,서울특별시 광진구 동일로24 길 38 1
애래향,서울특별시 광진구 동일로76길 58 (중곡동) 1층,음식,중식,중국집,127.081684858566,37.567926095055,서울특별시 광진구 동일로76 길 58
역전할머니맥주서울,서울특별시 광진구 아차산로51길 36 (구의동) 1층,음식,주점,생맥주 전문,127.08510094855,37.5385062777502,서울특별시 광진구 아차산로51 길 36
파전나라,서울특별시 광진구 아차산로51길 66 (구의동),음식,기타 간이,그 외 기타 간이 음식점,127.085027422406,37.5398933295488,서울특별시 광진구 아차산로51 길 66
크레파스,서울특별시 광진구 자양로28길 22 (구의동) 1층,음식,기타 간이,김밥/만두/분식,127.085385264273,37.5420946701603,서울특별시 광진구 자양로28 길 22
해와달,서울특별시 광진구 면목로 98 (중곡동),음식,주점,일반 유흥 주점,127.079443899807,37.5623762035053,서울특별시 광진구 면목로 98
고향밥상,서울특별시 광진구 용마산로1길 57 (중곡동) 1층,음식,한식,백반/한정식,127.085355808874,37.5556192246936,서울특별시 광진구 용마산로1 길 57
통큰감자탕,서울특별시 광진구 광나루로26길 16 (화양동),음식,한식,국/탕/찌개류,127.076811507571,37.5454609583284,서울특별시 광진구 광나루로26 길 16
진영순대,서울특별시 광진구 광나루로46길 9 (구의동) 1층,음식,한식,국/탕/찌개류,127.092714239248,37.5433405985714,서울특별시 광진구 광나루로46 길 9
호맥,서울특별시 광진구 능동로13길 65 (화양동),음식,한식,백반/한정식,127.06918382366,37.5445811200587,서울특별시 광진구 능동로13 길 65
뚜레쥬르카페중곡,서울특별시 광진구 능동로 373 (중곡동) 1층,음식,기타 간이,빵/도넛,127.082246776076,37.5627224025568,서울특별시 광진구 능동로 373
할매집,서울특별시 광진구 아차산로76가길 13 (광장동),음식,한식,백반/한정식,127.107211769372,37.5470102605426,서울특별시 광진구 아차산로76 가길 13
낭자,서울특별시 광진구 면목로 187 (중곡동) 1층,음식,주점,요리 주점,127.082940134475,37.5698731065712,서울특별시 광진구 면목로 187
제3 위드치킨호프,서울특별시 광진구 용마산로7길 24 (중곡동) 1층,음식,주점,요리 주점,127.086385049594,37.5593845729052,서울특별시 광진구 용마산로7 길 24
도제,서울특별시 광진구 능동로 92 (자양동) 1층,음식,기타 간이,김밥/만두/분식,127.07119956705,37.538992451652,서울특별시 광진구 능동로 92
장군집,서울특별시 광진구 아차산로51길 52 (구의동) 1층,음식,한식,돼지고기 구이/찜,127.085033918025,37.5393617587031,서울특별시 광진구 아차산로51 길 52
도포식당,서울특별시 광진구 능동로 389 (중곡동) 1층,음식,한식,돼지고기 구이/찜,127.083011044286,37.5640889253191,서울특별시 광진구 능동로 389
코스모스,서울특별시 광진구 용마산로 13 (중곡동) 1층,음식,주점,요리 주점,127.088080772431,37.5549104515063,서울특별시 광진구 용마산로 13
밥상,서울특별시 광진구 뚝섬로26길 17 (자양동),음식,한식,백반/한정식,127.064960248426,37.5357264571778,서울특별시 광진구 뚝섬로26 길 17
우리동네한우소머리국밥,서울특별시 광진구 능동로47길 42 (중곡동) 1층,음식,한식,국/탕/찌개류,127.080355027698,37.5637619092436,서울특별시 광진구 능동로47 길 42
고기반햄반김치찌개,서울특별시 광진구 구의로 35 (구의동) 1층,음식,한식,돼지고기 구이/찜,127.089618984946,37.5410371123109,서울특별시 광진구 구의로 35
대갈집,서울특별시 광진구 능동로 49 (자양동),음식,한식,돼지고기 구이/찜,127.0683763708,37.5358075196528,서울특별시 광진구 능동로 49
자매식당,서울특별시 광진구 긴고랑로13길 7 (중곡동) 1층,음식,한식,백반/한정식,127.081734700667,37.5629436831214,서울특별시 광진구 긴고랑로13 길 7
페리카나,서울특별시 광진구 용마산로7길 20 (중곡동) 1층,음식,기타 간이,치킨,127.086555472449,37.5593318285481,서울특별시 광진구 용마산로7 길 20
조선한식,서울특별시 광진구 뚝섬로32길 9 (자양동) 1층,음식,한식,백반/한정식,127.067378185175,37.5350968199107,서울특별시 광진구 뚝섬로32 길 9
산정한우소머리국밥,서울특별시 광진구 아차산로 413 (구의동) 1층,음식,한식,국/탕/찌개류,127.088468666066,37.5379286157092,서울특별시 광진구 아차산로 413
수준이다른치킨,서울특별시 광진구 능동로19길 35 (화양동) 1층,음식,기타 간이,치킨,127.071835039837,37.5470618587479,서울특별시 광진구 능동로19 길 35
공차어린이대공원역점,서울특별시 광진구 광나루로 398 (화양동) 1층,음식,비알코올 ,카페,127.073700891072,37.5471756262502,서울특별시 광진구 광나루로 398
이디야중곡,서울특별시 광진구 용마산로 37 (중곡동) 1층,음식,비알코올 ,카페,127.087704248127,37.5570160011406,서울특별시 광진구 용마산로 37
뚱돼지곱창,서울특별시 광진구 긴고랑로8길 7 (중곡동) 1층,음식,주점,요리 주점,127.078949352443,37.563012091161,서울특별시 광진구 긴고랑로8 길 7
팔팔회,서울특별시 광진구 자양로18길 11 (구의동),음식,한식,횟집,127.08413816149,37.5376608352478,서울특별시 광진구 자양로18 길 11
더카페562,서울특별시 광진구 광나루로 562 (구의동) 1층,음식,비알코올 ,카페,127.091868177338,37.5440549370104,서울특별시 광진구 광나루로 562
남원골민물매운탕,서울특별시 광진구 면목로 182 (중곡동) 1층,음식,한식,해산물 구이/찜,127.083162707339,37.5692621225376,서울특별시 광진구 면목로 182
엘리트,서울특별시 광진구 면목로 111 (중곡동) 2층,음식,동남아시아,베트남식 전문,127.079812863775,37.5636675798765,서울특별시 광진구 면목로 111
포베이강변테크노마트점,서울특별시 광진구 광나루로56길 85 (구의동) 9층,음식,동남아시아,베트남식 전문,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56 길 85
메가엠지씨커피,서울특별시 광진구 영화사로 1 (중곡동) 1층,음식,비알코올 ,카페,127.088283750044,37.5586874205341,서울특별시 광진구 영화사로 1
맛있는스토리,서울특별시 광진구 뚝섬로30길 42 (자양동) 1층,음식,기타 간이,치킨,127.067138147758,37.5343830925957,서울특별시 광진구 뚝섬로30 길 42
건대소두마리,서울특별시 광진구 동일로22길 17 (화양동) 1층,음식,한식,백반/한정식,127.065328797288,37.5424602303489,서울특별시 광진구 동일로22 길 17
라운지앤,서울특별시 광진구 능동로35길 28-1 (군자동),음식,서양식,경양식,127.077492956789,37.5571979628377,서울특별시 광진구 능동로35 길 28 1
호두붐,서울특별시 광진구 천호대로 550 (능동),음식,기타 간이,빵/도넛,127.078996366347,37.5573538679184,서울특별시 광진구 천호대로 550
착한아구찜,서울특별시 광진구 면목로 113 (중곡동) 1층,음식,한식,해산물 구이/찜,127.079868124796,37.5637761364445,서울특별시 광진구 면목로 113
독도마루참치,서울특별시 광진구 천호대로 629 (중곡동) 1층,음식,일식,일식 회/초밥,127.087532618083,37.5543836071216,서울특별시 광진구 천호대로 629
송화산시도삭면,서울특별시 광진구 아차산로30길 33 (자양동) 1층,음식,중식,중국집,127.067213984502,37.5391953097932,서울특별시 광진구 아차산로30 길 33
찌마기,서울특별시 광진구 구의로 17 (구의동) 1층,음식,한식,횟집,127.089253570977,37.5394484412666,서울특별시 광진구 구의로 17
치바우뼈다귀,서울특별시 광진구 용마산로 38 (중곡동) 1층,음식,한식,국/탕/찌개류,127.088304826766,37.556957566662,서울특별시 광진구 용마산로 38
자양동손칼국수,서울특별시 광진구 뚝섬로 624 (자양동),음식,한식,국수/칼국수,127.078968044896,37.5320611262985,서울특별시 광진구 뚝섬로 624
우연,서울특별시 광진구 답십리로 380 (중곡동) 1층,음식,구내식당·뷔페,구내식당,127.082491772288,37.5713563520377,서울특별시 광진구 답십리로 380
해바라기,서울특별시 광진구 구의로 58 (구의동),음식,주점,일반 유흥 주점,127.09039726748,37.5431065208772,서울특별시 광진구 구의로 58
쥬씨차얌,서울특별시 광진구 아차산로 537-17 (광장동) 1층,음식,비알코올 ,카페,127.099644411941,37.5429521266911,서울특별시 광진구 아차산로 537 17
술통빠,서울특별시 광진구 자양로43길 8 (구의동),음식,주점,요리 주점,127.091125696377,37.5511495145939,서울특별시 광진구 자양로43 길 8
메가엠지씨커피,서울특별시 광진구 아차산로55길 11 (구의동) 1층,음식,비알코올 ,카페,127.086398151731,37.5379126152125,서울특별시 광진구 아차산로55 길 11
이삭토스트,서울특별시 광진구 자양로 93 (자양동) 1층,음식,기타 간이,토스트/샌드위치/샐러드,127.08347981797,37.5359797686349,서울특별시 광진구 자양로 93
미락,서울특별시 광진구 면목로 169 (중곡동),음식,한식,백반/한정식,127.082471759696,37.5683737271504,서울특별시 광진구 면목로 169
빽다방,서울특별시 광진구 아차산로 380 (자양동) 1층,음식,비알코올 ,카페,127.084988295787,37.5366131933012,서울특별시 광진구 아차산로 380
양평해장국,서울특별시 광진구 아차산로 374 (자양동) 1층,음식,한식,국/탕/찌개류,127.084288916148,37.5364365720349,서울특별시 광진구 아차산로 374
본래순대광진협동조합,서울특별시 광진구 군자로 63 (군자동) 1층,음식,한식,국/탕/찌개류,127.070531987225,37.5490158991965,서울특별시 광진구 군자로 63
미스터짱닭치킨,서울특별시 광진구 자양번영로6길 5 (자양동) 1층,음식,기타 간이,치킨,127.075895563639,37.5325687453081,서울특별시 광진구 자양번영로6 길 5
토리아에즈,서울특별시 광진구 구의로 14 (구의동) 1층,음식,주점,요리 주점,127.089484462883,37.5390717794525,서울특별시 광진구 구의로 14
스시오,서울특별시 광진구 능동로 141 (화양동) 2층,음식,일식,일식 회/초밥,127.071970799993,37.5434136687038,서울특별시 광진구 능동로 141
커피에반하다,서울특별시 광진구 동일로22길 50 (화양동) 1층,음식,비알코올 ,카페,127.066956484809,37.5416981987262,서울특별시 광진구 동일로22 길 50
한,서울특별시 광진구 능동로38길 32 (중곡동) 1층,음식,주점,요리 주점,127.081489247386,37.5571209936727,서울특별시 광진구 능동로38 길 32
배달더쿡,서울특별시 광진구 광나루로 361 (군자동) 1층,음식,한식,백반/한정식,127.069724520217,37.5484238574589,서울특별시 광진구 광나루로 361
하나인소비자생활협동조합,서울특별시 광진구 능동로 445 (중곡동) 2층,음식,비알코올 ,카페,127.085447083215,37.5685229606142,서울특별시 광진구 능동로 445
나카노라멘,서울특별시 광진구 군자로2길 4 (화양동) 1층,음식,일식,일식 면 요리,127.071800548491,37.5443674449597,서울특별시 광진구 군자로2 길 4
송화산시도삭면,서울특별시 광진구 뚝섬로27길 48 (자양동),음식,중식,중국집,127.066506036272,37.5378922009309,서울특별시 광진구 뚝섬로27 길 48
솥뚜껑삼겹살,서울특별시 광진구 영화사로 38 (중곡동) 1층,음식,한식,돼지고기 구이/찜,127.09077821005,37.5564630407469,서울특별시 광진구 영화사로 38
생활맥주,서울특별시 광진구 아차산로53길 10 (구의동) 1층,음식,주점,생맥주 전문,127.08600468124,37.5377023282198,서울특별시 광진구 아차산로53 길 10
시래향기,서울특별시 광진구 동일로26길 29 (화양동),음식,한식,백반/한정식,127.067627016647,37.545100457774,서울특별시 광진구 동일로26 길 29
지니쿠키,서울특별시 광진구 자양로 300 (구의동) 1층,음식,기타 간이,빵/도넛,127.092629519419,37.5521972898779,서울특별시 광진구 자양로 300
옹심이메밀칼국수막국수,서울특별시 광진구 긴고랑로9길 34 (중곡동) 1층,음식,한식,국수/칼국수,127.08159751915,37.5648978923414,서울특별시 광진구 긴고랑로9 길 34
수퍼슬라이더스,서울특별시 광진구 능동로13길 50 (화양동) 1층,음식,기타 간이,피자,127.069902727999,37.5441002172634,서울특별시 광진구 능동로13 길 50
메밀의정석,서울특별시 광진구 능동로4길 27 (자양동) 1층,음식,한식,국수/칼국수,127.069032124091,37.5331185439491,서울특별시 광진구 능동로4 길 27
할매순대국,서울특별시 광진구 뚝섬로 619 (자양동) 1층,음식,한식,국/탕/찌개류,127.07855577546,37.5324633843453,서울특별시 광진구 뚝섬로 619
버릴게없소,서울특별시 광진구 군자로 168 (군자동) 1층,음식,한식,백반/한정식,127.077442937131,37.5557468817975,서울특별시 광진구 군자로 168
왕김밥,서울특별시 광진구 아차산로 325 (자양동) 1층,음식,기타 간이,김밥/만두/분식,127.078987529499,37.5378370289135,서울특별시 광진구 아차산로 325
소라,서울특별시 광진구 면목로 166 (중곡동) 지층,음식,주점,생맥주 전문,127.082522118704,37.5679596362655,서울특별시 광진구 면목로 166
새기다,서울특별시 광진구 능동로27길 36 (군자동) 1층,음식,기타 간이,빵/도넛,127.076683611734,37.5549119802823,서울특별시 광진구 능동로27 길 36
율식당,서울특별시 광진구 뚝섬로35길 10 (자양동),음식,한식,백반/한정식,127.070806267485,37.5351238432387,서울특별시 광진구 뚝섬로35 길 10
남원식당,서울특별시 광진구 능동로36길 49 (능동) 1층,음식,한식,백반/한정식,127.081848881817,37.5554838796612,서울특별시 광진구 능동로36 길 49
아이야,서울특별시 광진구 천호대로129길 69 (중곡동) 1층,음식,주점,요리 주점,127.092613417836,37.55445880485,서울특별시 광진구 천호대로129 길 69
진담푸드건대1 호점정통집,서울특별시 광진구 동일로24길 95 (화양동) 1층,음식,한식,돼지고기 구이/찜,127.070182558893,37.5425255812881,서울특별시 광진구 동일로24 길 95
본가한우생고기,서울특별시 광진구 천호대로112길 19 (능동) 1층,음식,한식,돼지고기 구이/찜,127.081354476466,37.5551916978825,서울특별시 광진구 천호대로112 길 19
냥토피아,서울특별시 광진구 군자로 8-4 (화양동) 3층,음식,비알코올 ,카페,127.0720289746,37.5441980405741,서울특별시 광진구 군자로 8 4
건대하남돼지집,서울특별시 광진구 동일로22길 30 (화양동) 1층,음식,한식,돼지고기 구이/찜,127.065911028027,37.5420503539219,서울특별시 광진구 동일로22 길 30
진육식당,서울특별시 광진구 능동로 18 (자양동) 1층,음식,한식,돼지고기 구이/찜,127.067860902597,37.5326767997548,서울특별시 광진구 능동로 18
강경수참치,서울특별시 광진구 아차산로33길 34 (화양동) 2층,음식,일식,일식 회/초밥,127.070577332475,37.5417177428038,서울특별시 광진구 아차산로33 길 34
이천쌀떡방아간,서울특별시 광진구 아차산로 637 (광장동),음식,기타 간이,떡/한과,127.107590529973,37.5513111458743,서울특별시 광진구 아차산로 637
60 년전통신촌황소곱창건대,서울특별시 광진구 아차산로31길 7 (화양동) 2층,음식,한식,곱창 전골/구이,127.069212273538,37.5413826122243,서울특별시 광진구 아차산로31 길 7
장호덕손만두,서울특별시 광진구 천호대로112길 13 (능동) 1층,음식,기타 간이,김밥/만두/분식,127.081476086901,37.5554269170779,서울특별시 광진구 천호대로112 길 13
